BookID,Book-Title,Instock,Year-Of-Publication,Publisher_ID
37542,"""Karen's Christmas Carol (Baby-Sitters Little Sister, 104)""",448,1998,14553
37543,"""La Chica Que Amaba A Tom Gordon""",367,2000,14833
37544,"""Great Escapes of World War II""",191,1988,12557
37545,"""Three Tragedies: Antigone, Oedipus the King, Electra""",473,1962,14780
37546,"""Ferien f�?¼r immer. Die angenehmsten Orte der Welt.""",33,2001,14357
37547,"""The Death of Bernadette Lefthand (Red Crane Literature)""",294,1993,14091
37548,"""The Cosmic Blueprint: New Discoveries in Nature's Creative Ability to Order the Universe""",113,1988,14784
37549,"""Works of Oscar Wilde (Golden Heritage Series)""",288,1987,14092
37550,"""Intensity""",39,2001,14484
37551,"""Faire l'amour""",428,2002,14093
37552,"""Louisa May Alcott's Little Instruction Book""",55,1995,14398
37553,"""Runaway Bride""",299,1997,14223
37554,"""Goddess and the Gaiety Girl""",44,1980,13782
37555,"""Courting Miss Hattie""",480,1998,15014
37556,"""Shotgun Groom""",79,1998,15014
37557,"""Sweet Talkin' Stranger""",154,1991,13944
37558,"""A Heart Full of Miracles""",274,2000,13944
37559,"""SHIPPING NEWS""",300,1993,14544
37560,"""Dangerous Visions : The 35th Anniversary Edition""",107,2002,14216
37561,"""Feuerkind. Cujo. Zwei Romane in einem Band.""",287,2003,14881
37562,"""Six American Poets: An Anthology""",374,1993,14960
37563,"""The Best of Lori Copeland: Playing for Keeps/a Tempting Stranger""",251,1993,14099
37564,"""Late Night Thoughts on Listening to Mahler's Ninth Symphony""",59,1983,14408
37565,"""Dreamcatcher- Duddits.""",449,2003,14832
37566,"""Miss Peabody's Inheritance""",393,1985,14408
37567,"""The Devil on my Doorstep (Rockford Files)""",31,2001,14485
37568,"""The Raven and Other Writings (Aladdin Classics)""",224,2003,14633
37569,"""Flip the switch (A Magic touch book)""",361,1984,14658
37570,"""Getting Something on Maggie Marmelstein""",392,1973,14970
37571,"""Stadt des Feuers.""",241,2001,14726
37572,"""Fetish Blonde""",178,1998,14104
37573,"""Camberleigh""",28,1985,14306
37574,"""Dragonflight (Super Sound Buys)""",80,1994,14108
37575,"""Dragonquest (Super Sound Buys)""",100,1994,14304
37576,"""The White Dragon""",128,1995,14108
37577,"""The Glimpses of the Moon (Signet Classics (Paperback))""",366,2000,14393
37578,"""Dreamcatcher""",409,2001,14110
37579,"""The Blood of the Lamb""",414,1993,14961
37580,"""Tulipomania : The Story of the World's Most Coveted Flower &amp; the Extraordinary Passions It Aroused""",360,2001,14112
37581,"""La Herencia""",497,1999,14113
37582,"""Pension Vanilos""",123,2001,14114
37583,"""Le cheval �?  bascule""",373,1999,14713
37584,"""Night Game : A Kate Henry Mystery""",28,1993,14116
37585,"""Dinosaurs! : A Drawing Book (Reading Rainbow)""",344,1985,14996
37586,"""One Who Almost Got Away (The Guiness Gang) (Silhouette Intimate Moments, No 723)""",453,1996,14943
37587,"""Treasures of time""",372,1986,14370
37588,"""Pantaleón y las visitadoras (CLUB Bruguera)""",482,1980,14119
37589,"""Black Flame""",398,1985,14938
37590,"""FLYING FINISH""",368,1984,14110
37591,"""Angels: God's Secret Agents""",187,1986,14358
37592,"""Predicting the Future With Astrology: A Step-By-Step Guide""",339,1997,14790
37593,"""The Solitaire Mystery""",175,2001,14123
37594,"""POSTCARDS""",168,1994,14544
37595,"""The Scarlet Letter (Barnes &amp; Noble Classics)""",339,2003,14125
37596,"""Bazaar""",149,2000,14742
37597,"""Beyond Good and Evil (Classics S.)""",494,1973,14346
37598,"""Rebel'S Bride (The Whitaker Brides, Wedding Arch) (Silhouette Special Edition, No 1034)""",240,1996,14943
37599,"""Eight Cousins : From the Original Publisher""",98,1996,14996
37600,"""Rose in Bloom (Yearling Classic)""",71,1986,14892
37601,"""BACKWARD GLANCE (Scribner Library of Contemporary Classics)""",185,1985,14544
37602,"""Internet for Dummies""",257,1999,14130
37603,"""El Primer Halloween De Clifford (Mariposa, Scholastic En Espanol)""",97,1995,14131
37604,""" Clifford Visita El Hospital (Clifford El Gran Perro Colorado)""",341,2000,12557
37605,"""El Primer Otono De Clifford (Mariposa, Scholastic En Espanol)""",427,1997,12557
37606,"""Pigs might fly: A novel""",257,1982,14132
37607,"""Forge of Virtue (The Ultima Saga)""",477,1991,14525
37608,"""The Other Glass Teat""",129,1983,14938
37609,"""Sleepless nights in the Procrustean bed: Essays (I.O. Evans studies in the philosophy &amp; criticism of literature)""",381,1984,14133
37610,"""Vic and Blood: The Chronicles of a Boy and His Dog""",104,1989,14456
37611,"""Ellison Wonderland""",299,1984,14456
37612,"""Memos from Purgatory""",193,1983,14938
37613,"""The Deadly Streets""",499,1983,14938
37614,"""Paingod and Other Delusions""",273,1999,14146
37615,"""All the Lies That Are My Life""",85,1989,14149
37616,"""Paingod and Other Delusions""",437,1983,14938
37617,"""Shatterday""",255,1982,14139
37618,"""Approaching Oblivion""",248,1981,14870
37619,"""An edge in my voice""",201,1985,14141
37620,"""The Harlan Ellison hornbook""",119,0,14142
37621,"""Phoenix Without Ashes""",98,1975,14866
37622,"""Strange Wine""",408,1984,14525
37623,"""Harlan Ellison's watching""",58,1989,14143
37624,"""Web of the City""",320,1983,14938
37625,"""Spider Kiss""",374,1983,14938
37626,"""Again, Dangerous Visions""",317,1978,14402
37627,"""Deathbird stories""",228,1983,14145
37628,"""No Doors, No Windows""",203,1983,14938
37629,"""Gentleman Junkie""",118,2001,14146
37630,"""Dangerous Visions""",189,1983,14306
37631,"""Love Ain't Nothing but Sex Misspelled""",123,1982,14938
37632,"""Repent, Harlequin! Said the Ticktockman: The Classic Story""",374,1997,14149
37633,"""What Do Women Want?: Reflections on a Century of Change""",138,1999,14935
37634,"""Die Spur des L�?¶wen. Eine Freundschaft in Afrika.""",398,2001,14345
37635,"""Billy Graham Christian Worker's Handbook""",62,1982,14151
37636,"""Dreamcatcher""",306,2001,14544
37637,"""Julia's Sister""",333,1998,14759
37638,"""One-Eyed Cat""",482,1984,14153
37639,"""Ending School Violence: Solutions from America's Youth""",473,1999,14154
37640,"""The Patchwork Girl of Oz""",144,1997,15019
37641,"""Easy to Kill (Hc Collection)""",260,1987,14297
37642,"""Terry Pratchetts Wyrd Sisters (Discworld Series)""",247,2000,14523
37643,"""Murder in Retrospect""",338,1985,14157
37644,"""Nemesis""",139,2000,14445
37645,"""Murder on the Links""",443,1985,13782
37646,"""By the Pricking of My Thumbs (Tommy and Tuppence Mysteries (Paperback))""",442,2000,14762
37647,"""Chicken Soup For The Soul : Heartwarming Stories to Renew your Faith (Chicken Soup for the Soul (Mini))""",95,1999,14496
37648,"""The Adventures of Tom Sawyer and Adventures of Huckleberry Finn: And, Adventures of Huckleberry Finn (Signet Classics (Paperback))""",262,2002,14762
37649,"""The Giggler Treatment""",138,2001,12557
37650,"""Adventures of Huckleberry Finn : An Authoritative Text Contexts and Sources Criticism (Norton Critical Edition)""",487,1998,14159
37651,"""Cyclops""",452,1986,14618
37652,"""Little Women""",223,1983,15014
37653,"""EASY TO KILL""",188,1979,14110
37654,"""Ultimate Teddy Bear Book (The Ultimate)""",57,1991,14160
37655,"""Vampire Nights""",216,1989,14379
37656,"""London Embassy""",110,1983,14162
37657,"""Murder in Retrospect""",403,1984,14692
37658,"""For Kicks""",323,1998,13355
37659,"""El Misterio de Salem's Lot""",482,1975,14833
37660,"""The Ninth Garfield Fat Cat 3-Pack (Garfield Fat Cat Three Pack)""",100,1998,14212
37661,"""The Rescue""",114,2000,14164
37662,"""Attack of the Lethal Lizards (Garfield's - Pet Force, Book 5)""",114,1999,14417
37663,"""Mary Anne and the Library Mystery (Baby-Sitters Club Mystery, 13)""",226,1994,12557
37664,"""Wizard of Oz""",183,1990,12557
37665,"""Dolores Claiborne""",437,1995,14166
37666,"""Agatha Christie's Detectives: Five Complete Novels""",347,1985,14474
37667,"""Greatest Survivor Stories Never Told""",91,2002,14496
37668,"""Garfield: The Knight in Shining Armor""",320,1982,14917
37669,"""The Portable Mother Goose &amp; Grimm""",376,1987,13944
37670,"""Sophocles, The Oedipus Cycle: Oedipus Rex, Oedipus at Colonus, Antigone""",37,2002,14697
37671,"""Gracias Por El Fuego""",343,1983,14170
37672,"""Handbook for Boys : A Novel (Amistad)""",432,2003,14503
37673,"""Sir Vidia's Shadow: A Friendship Across Five Continents""",451,2001,14171
37674,"""Master of the Five Magics""",73,1984,13766
37675,"""Belle Teal""",190,2002,12557
37676,"""Pacific Vortex (G.K. Hall Large Print Book Series)""",471,1985,13412
37677,"""Age of Innocence""",103,1968,14784
37678,"""Alpine Meadows Nurse (Thorndike Large Print Candlelight Romance)""",135,1997,13412
37679,"""Flying Closer To The Flame""",372,1995,14907
37680,"""Wanted: Christmas Mommy""",342,1995,13787
37681,"""Diana Palmer Collection""",305,1992,14943
37682,"""Postkarten.""",172,1998,14345
37683,"""Stephen King: The Bachman Books, Thinner""",135,1995,14762
37684,"""Sting: The Secret Life of Gordon Sumner""",204,1996,14174
37685,"""The boy who invented the bubble gun;: An odyssey of innocence""",231,1974,14175
37686,"""In Search of Trivia""",242,1992,14762
37687,"""Ace: The Very Important Pig""",75,1999,14484
37688,"""The Youngest Science: Notes of a Medicine-Watcher (Alfred P. Sloan Foundation series)""",78,1983,14408
37689,"""Blaze Wyndham""",407,1988,14402
37690,"""A l'H�?´tel Bertram""",356,1984,14705
37691,"""Vendetta Bride (Harlequin Presents, No 1678)""",164,1994,13787
37692,"""Belle's Beau (Signet Regency Romance)""",435,2000,14762
37693,"""The Holy Spirit : Activating God's Power in Your Life (Essential Billy Graham Library)""",496,1988,14907
37694,"""Le Meurtre de Roger Ackroyd""",391,1971,14530
37695,"""Catapult: Harry and I Build a Siege Weapon""",460,1991,14624
37696,"""Dead Man's Mirror""",441,1981,13944
37697,"""Fodor's Pocket Guide to New York City 1991 (Fodor's Pocket Guide to New York City)""",499,1991,14749
37698,"""Part - Time Marriage (To Have And To Hold) (Romance, 3680)""",26,2001,13787
37699,"""Suitable Husband (Romance, 3667)""",96,2001,13787
37700,"""Woman's Work: The Housewife, Past and Present""",162,1976,14624
37701,"""The Reef (Oxford World's Classics)""",40,1998,14780
37702,"""House of Mirth (Modern Library (Paperback))""",160,1999,14772
37703,"""One More Knight (Silhouette Intimate Moments, 890)""",365,1998,14943
37704,"""Garfield Presents...Babes and Bullets""",267,1989,14212
37705,"""The Integral Trees and the Smoke Ring: And, the Smoke Ring""",488,2003,13766
37706,"""Mutual Consent (Signet Regency Romance)""",72,1991,15004
37707,"""Dashiell Hammett: Five Complete Novels""",256,1987,14230
37708,"""Tulipomania: The Story of the World's Most Coveted Flower and the Extraordinary Passions It Aroused""",420,2000,14624
37709,"""De profundis""",38,2001,14183
37710,"""Sophie's World: the Greek Philosophers (Phoenix 60p Paperbacks)""",304,1995,14184
37711,"""The Funeral Boat : A Mystery (West Country Murder Mysteries)""",34,2002,14185
37712,"""Morgan and Yew""",379,1982,14884
37713,"""Adventure of Huckleberry Finn""",353,1983,15017
37714,"""The Man-Kzin Wars""",459,1991,14783
37715,"""Citizen Soldiers : The U.S. Army from the Normandy Beaches to the Bulge to the Surrender of Germany -- June 7, 1944-May 7, 1945""",400,1997,14919
37716,"""Baby Animal Zoo (Kids in Ms. Colman's Class , No 12)""",171,1998,14838
37717,"""Driving Force""",401,1992,14189
37718,"""Hunter (Harlequin Desire, No 606)""",134,1990,14943
37719,"""Old New York (Enriched Classics (Pocket))""",134,2002,14110
37720,"""Riding for the Brand (Unabridged)""",290,1985,14190
37721,"""The Age of Innocence (Ivy Classics)""",496,1996,14869
37722,"""Quitters, Inc.""",163,1999,14304
37723,"""Fodor's Mexico 2000 : Expert Advice and Smart Choices, Updated Annually, With Full-Size Map and Color Planning Section""",181,1999,14624
37724,"""Velveteen Rabbit (Cherished Fairy Tales)""",294,1995,14194
37725,"""Warriors of Cumorah (Heimerdinger, Chris. Tennis Shoes Series.)""",96,2001,14197
37726,"""The golden crown: A novel (Tennis shoes adventure series)""",248,1999,14197
37727,"""The Lost Scrolls: Continuing the Adventure of Tennis Shoes and the Seven Churches (Tennis Shoes Adventure Series)""",407,1999,14197
37728,"""Fodor's 2000 Alaska Ports of Call (Fodor's Alaska Ports of Call)""",333,2000,14749
37729,"""Adventures of Huckleberry Finn""",176,1987,14936
37730,"""The Demon Awakens""",363,1997,14212
37731,"""War Party""",140,1982,13782
37732,"""El pasillo de la muerte""",259,1996,15016
37733,"""The Road to Oz""",447,2003,14201
37734,"""Oath of Fealty""",261,1981,14202
37735,"""ORDEAL BY INOCENCE""",304,1985,14110
37736,"""Moon Tiger.""",265,2001,14357
37737,"""Fodor's Paris-1990: With Excursions to Chartres, Fountainebleau and Versailles""",157,1989,14749
37738,"""Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker (Great Episodes)""",264,1992,14205
37739,"""Language Files: Materials for an Introduction to Language &amp; Linguistics""",193,1994,14206
37740,"""Love, Pain, and the Whole Damn Thing""",103,1989,14624
37741,"""Clifford's Tricks (Clifford the Big Red Dog (Paperback))""",217,1986,14131
37742,"""Amelia Bedelia and the Baby (Amelia Bedelia (Paperback))""",417,1996,13939
37743,"""Rogue'S Honor (Harlequin Historical, No. 123)""",195,1992,13787
37744,"""Amelia Bedelia""",495,0,14207
37745,"""Inspirational Romance Reader: A Collection of Four Complete, Unabridged Inspirational Romances in One Volume : Contemporary Collection No. 2 : Design  ... f Sweet cont (Contemporary Collection, No. 2)""",185,1997,14679
37746,"""Royal Weddings (By Request) (Harlequin by Request)""",221,1996,13787
37747,"""No Man Standing: A Munch Mancini Crime Novel""",352,2003,14110
37748,"""Karyn's Memory Box""",78,1999,14769
37749,"""The Scarlet Letter""",428,1999,14484
37750,"""Logan'S Bride (Holiday Elopement, The Whitaker Brides) (Silhouette Special Edition, No 995)""",145,1995,14943
37751,"""Night Terror (Zebra books)""",44,1993,14792
37752,"""The Once and Future Spy""",196,1991,13782
37753,"""The BIG DARK""",381,1989,14110
37754,"""Karen's Figure Eight (Baby-Sitters Little Sister, 118)""",382,2000,12557
37755,"""A Connecticut Yankee in King Arthur's Court""",254,1999,14484
37756,"""Death of a Russian Priest""",157,1992,14212
37757,"""Come Back, Amelia Bedelia (I Can Read Book 2)""",319,1995,13939
37758,"""National Parks of the West: The Complete Guide to the 30 Best-Loved National Parks and Monuments in the Western United States and Canada (Fodor's Va)""",421,1994,14749
37759,"""CROOKED HOUSE""",60,1983,14110
37760,"""How to Win at Game Boy Games: With a Special Section of Tips on Winning at Atari's Lynx System""",260,1991,14860
37761,"""In Papa Bear'S Bed (Once Upon A Kiss) (Harlequin American Romance, No 701)""",366,1997,13787
37762,"""Ferguson Rifle""",296,1985,13782
37763,"""Neutron Star""",308,1981,14212
37764,"""Jack and Jill : From the Original Publisher""",441,1999,14996
37765,"""Claudia and the Genius of Elm Street (Baby-Sitters Club, 49)""",211,1996,14214
37766,"""Second Grade Baby (Kids in Ms. Colman's Class , No 4)""",265,1996,12557
37767,"""The Morning After (Loveswept, No 636)""",205,1993,14752
37768,"""Bridal Lace and Buckskin""",171,1996,14869
37769,"""Dangerous Visions : The 35th Anniversary Edition""",196,2002,14216
37770,"""How to Win at Nintendo Games 2""",490,1989,14456
37771,"""Disorderly Conduct: Excerpts from Actual Cases""",123,1999,14217
37772,"""The Reader's Digest Word Power Quiz Book: Over 1,000 Word Challenges from America's Most Popular Magazine""",283,1995,14526
37773,"""Her Child'S Father (25th Book) (Harlequin Special Edition, No 1151)""",171,1997,14943
37774,"""Modern Magic (Modern Library)""",252,1995,14624
37775,"""Let's Do It Again (Loveswept, No 250)""",251,1988,14752
37776,"""Sari, Jeans und Chilischoten.""",411,2003,14875
37777,"""Clifford's Peekaboo""",457,1991,12557
37778,"""Dark Canyon""",436,1982,13782
37779,"""Take 5: Volume #7: Heartwarming Love Stories""",78,2002,13787
37780,"""Awakening Of Dr. Brown (Into The Heartland) (Intimate Moments, 1057)""",99,2001,14943
37781,"""Rinconete Y Cortadillo (Biblioteca Didactica Anaya)""",365,1998,14219
37782,"""Spirited Away, Vol. 1""",319,2002,14220
37783,"""Stress, sanity, and survival (A Sovereign book)""",104,1978,14221
37784,"""The Strangest Halloween (Trick-or-Treat Glow-in-the-Dark Books)""",217,1996,14227
37785,"""Autumn Dove""",361,1989,14223
37786,"""Tarnished Angel""",222,1998,14224
37787,"""The Unwanted Wedding""",291,1983,13782
37788,"""Masquerade""",28,1994,14379
37789,"""The Savage Heart""",77,1997,14866
37790,"""Temporary Girlfriend (Harlequin Romance , No 3525)""",383,1998,13787
37791,"""Man Of Ice (Man Of The Month, Celebration 1000) (Silhouette Desire, No 1000)""",304,1996,14943
37792,"""Skye O'Malley""",124,1981,14212
37793,"""Millroy the Magician""",355,1995,14869
37794,"""Zeena's Cat (Trick-or-Treat Glow-in-the-Dark Books)""",65,1997,14227
